1,2,5,6,13,0,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,-156,80
1,2,5,9,11,0,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,5,-150,77
1,2,5,9,16,0,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,5,-196,100
1,2,5,14,21,0,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,5,-284,144
1,2,6,7,15,0,0,0,0,0,0,0,0,0,-1,1,2,2,3,3,5,-172,88
1,3,3,4,5,0,0,0,0,0,0,0,0,0,-1,1,1,3,4,5,8,-76,40
1,3,4,5,6,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,6,-80,42
1,3,4,5,7,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-86,45
1,3,4,5,8,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-92,48
1,3,4,5,12,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-122,63
1,3,4,7,10,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,-110,57
1,3,4,7,14,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,-140,72
1,3,4,10,13,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,-144,74
1,3,4,10,17,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,-176,90
1,3,4,11,18,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,-190,97
1,3,4,14,21,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,-236,120
1,3,5,6,7,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,5,-86,45
1,3,5,11,14,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,4,-144,74
1,3,5,11,19,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,4,-180,92
1,3,5,16,24,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,4,-248,126
1,3,5,7,8,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,2,4,-92,48
1,4,5,6,9,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,-86,45
1,4,5,6,15,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,-120,62
1,4,5,7,9,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,-88,46
1,4,5,7,16,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,-126,65
1,4,5,13,22,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,-178,91
1,4,5,18,27,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,-236,120
1,4,6,7,11,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,2,3,-94,49
1,4,6,7,17,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,2,3,-126,65
1,5,6,7,9,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,-80,42
1,5,6,8,11,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,-88,46
1,5,6,8,19,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,-124,64
1,5,6,22,33,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,-236,120
1,5,7,8,20,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,2,-124,64
1,7,8,9,12,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,-80,42
1,7,8,10,25,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,-122,63
1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,20,49,99,176,286,-36,20
1,1,1,1,1,2,0,0,0,0,0,0,0,0,3,5,16,38,76,134,217,-40,22
1,1,1,1,2,2,0,0,0,0,0,0,0,0,2,4,12,27,53,92,148,-50,27
1,1,1,1,2,3,0,0,0,0,0,0,0,0,2,4,11,25,48,83,133,-58,31
1,1,1,2,2,2,0,0,0,0,0,0,0,0,1,3,9,19,37,63,101,-48,26
1,1,1,2,2,3,0,0,0,0,0,0,0,0,1,3,8,17,32,54,86,-60,32
1,1,1,2,3,3,0,0,0,0,0,0,0,0,1,3,7,15,27,45,71,-76,40
1,1,1,2,3,4,0,0,0,0,0,0,0,0,1,3,7,14,26,43,67,-80,42
1,1,1,2,3,5,0,0,0,0,0,0,0,0,1,3,7,14,25,42,65,-88,46
1,1,1,3,4,5,0,0,0,0,0,0,0,0,1,3,6,11,19,31,47,-116,60
1,1,2,2,2,3,0,0,0,0,0,0,0,0,0,2,6,11,21,34,54,-58,31
1,1,2,2,3,3,0,0,0,0,0,0,0,0,0,2,5,10,18,29,46,-58,31
1,1,2,2,3,4,0,0,0,0,0,0,0,0,0,2,5,9,17,27,42,-64,34
1,1,2,2,3,5,0,0,0,0,0,0,0,0,0,2,5,9,16,26,40,-74,39
1,1,2,3,3,3,0,0,0,0,0,0,0,0,0,2,4,9,15,24,38,-60,32
1,1,2,3,3,4,0,0,0,0,0,0,0,0,0,2,4,8,14,22,34,-68,36
1,1,2,3,3,5,0,0,0,0,0,0,0,0,0,2,4,8,13,21,32,-80,42
1,1,2,3,4,4,0,0,0,0,0,0,0,0,0,2,4,7,13,20,30,-78,41
1,1,2,3,4,5,0,0,0,0,0,0,0,0,0,2,4,7,12,19,29,-82,43
1,1,2,3,4,5,0,0,0,0,0,0,0,0,0,2,4,7,12,19,28,-92,48
1,1,2,3,4,7,0,0,0,0,0,0,0,0,0,2,4,7,12,18,27,-98,51
1,1,2,3,5,5,0,0,0,0,0,0,0,0,0,2,4,7,11,18,26,-108,56
1,1,2,3,5,7,0,0,0,0,0,0,0,0,0,2,4,7,11,17,25,-112,58
1,1,2,3,5,8,0,0,0,0,0,0,0,0,0,2,4,7,11,17,25,-116,60
1,1,2,4,5,6,0,0,0,0,0,0,0,0,0,2,4,6,10,15,23,-106,55
1,1,2,5,7,9,0,0,0,0,0,0,0,0,0,2,4,6,9,13,18,-172,88
1,1,3,4,4,5,0,0,0,0,0,0,0,0,0,2,3,5,9,14,20,-82,43
1,1,3,4,5,5,0,0,0,0,0,0,0,0,0,2,3,5,8,13,19,-90,47
1,1,3,4,5,6,0,0,0,0,0,0,0,0,0,2,3,5,8,12,18,-94,49
1,1,3,4,5,7,0,0,0,0,0,0,0,0,0,2,3,5,8,12,17,-114,59
1,1,3,4,5,9,0,0,0,0,0,0,0,0,0,2,3,5,8,12,17,-118,61
1,1,3,4,7,11,0,0,0,0,0,0,0,0,0,2,3,5,8,11,15,-150,77
1,1,3,5,6,7,0,0,0,0,0,0,0,0,0,2,3,5,7,10,15,-114,59
1,1,4,5,6,6,0,0,0,0,0,0,0,0,0,2,3,4,6,9,14,-104,54
1,1,4,5,6,7,0,0,0,0,0,0,0,0,0,2,3,4,6,9,13,-108,56
1,1,4,5,6,11,0,0,0,0,0,0,0,0,0,2,3,4,6,9,13,-140,72
1,1,4,6,7,8,0,0,0,0,0,0,0,0,0,2,3,4,6,8,11,-126,65
1,1,5,7,8,9,0,0,0,0,0,0,0,0,0,2,3,4,5,7,9,-140,72
1,1,6,8,9,10,0,0,0,0,0,0,0,0,0,2,3,4,5,6,8,-154,79
1,2,2,2,3,3,0,0,0,0,0,0,0,0,-1,1,4,6,12,18,29,-44,24
1,2,2,3,3,4,0,0,0,0,0,0,0,0,-1,1,3,5,9,13,21,-52,28
1,2,2,3,4,5,0,0,0,0,0,0,0,0,-1,1,3,4,8,11,17,-68,36
1,2,2,3,5,7,0,0,0,0,0,0,0,0,-1,1,3,4,7,10,15,-74,39
1,2,3,3,4,5,0,0,0,0,0,0,0,0,-1,1,2,4,6,9,14,-54,29
1,2,3,4,4,5,0,0,0,0,0,0,0,0,-1,1,2,3,6,8,12,-56,30
1,2,3,4,5,5,0,0,0,0,0,0,0,0,-1,1,2,3,5,8,11,-58,31
1,2,3,4,5,6,0,0,0,0,0,0,0,0,-1,1,2,3,5,7,11,-68,36
1,2,3,4,5,7,0,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,-66,35
1,2,3,4,5,7,0,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,-70,37
1,2,3,4,5,8,0,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,-72,38
1,2,3,4,7,10,0,0,0,0,0,0,0,0,-1,1,2,3,5,6,9,-90,47
1,2,3,5,5,7,0,0,0,0,0,0,0,0,-1,1,2,3,4,7,9,-70,37
1,2,3,5,7,7,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,-82,43
1,2,3,5,7,8,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,-90,47
1,2,3,5,7,9,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,-86,45
1,2,3,5,7,12,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,-98,51
1,2,3,5,8,13,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,-108,56
1,2,3,7,9,11,0,0,0,0,0,0,0,0,-1,1,2,3,4,5,7,-114,59
1,2,4,5,5,6,0,0,0,0,0,0,0,0,-1,1,2,2,4,6,9,-62,33
1,2,4,5,6,7,0,0,0,0,0,0,0,0,-1,1,2,2,4,5,8,-72,38
1,2,5,6,7,8,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,-78,41
1,2,5,6,7,9,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,-78,41
1,2,5,9,11,13,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,5,-116,60
1,2,6,7,8,9,0,0,0,0,0,0,0,0,-1,1,2,2,3,3,5,-84,44
1,3,3,4,5,7,0,0,0,0,0,0,0,0,-1,1,1,3,4,5,8,-58,31
1,3,4,4,5,6,0,0,0,0,0,0,0,0,-1,1,1,2,4,5,7,-52,28
1,3,4,5,6,7,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,6,-56,30
1,3,4,5,6,9,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,6,-64,34
1,3,4,5,7,7,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-60,32
1,3,4,5,7,8,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-64,34
1,3,4,5,7,10,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-68,36
1,3,4,5,7,11,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-72,38
1,3,4,5,8,11,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-74,39
1,3,4,7,10,17,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,-100,52
1,3,5,6,7,8,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,5,-60,32
1,4,4,5,6,7,0,0,0,0,0,0,0,0,-1,1,1,1,3,4,5,-52,28
1,4,5,6,7,8,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,-54,29
1,4,5,6,7,10,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,-68,36
1,4,5,6,9,14,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,-72,38
1,4,5,7,9,13,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,-70,37
1,4,6,7,8,9,0,0,0,0,0,0,0,0,-1,1,1,1,2,2,3,-56,30
1,5,6,7,9,11,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,-58,31
1,6,8,9,10,15,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,2,-68,36
1,8,9,10,12,15,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,-56,30
2,3,4,5,6,7,0,0,0,0,0,0,0,0,-2,0,1,1,2,2,4,-32,18
1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,7,25,63,129,231,377,-24,14
1,1,1,1,1,1,2,0,0,0,0,0,0,0,4,6,21,52,106,189,308,-24,14
1,1,1,1,1,2,2,0,0,0,0,0,0,0,3,5,17,41,83,147,239,-26,15
1,1,1,1,1,2,3,0,0,0,0,0,0,0,3,5,16,39,78,138,224,-30,17
1,1,1,1,2,2,2,0,0,0,0,0,0,0,2,4,13,30,60,105,170,-32,18
1,1,1,1,2,2,3,0,0,0,0,0,0,0,2,4,12,28,55,96,155,-38,21
1,1,1,1,2,3,4,0,0,0,0,0,0,0,2,4,11,25,49,85,136,-46,25
1,1,1,2,2,2,2,0,0,0,0,0,0,0,1,3,10,22,44,76,123,-26,15
1,1,1,2,2,2,3,0,0,0,0,0,0,0,1,3,9,20,39,67,108,-34,19
1,1,1,2,2,3,3,0,0,0,0,0,0,0,1,3,8,18,34,58,93,-44,24
1,1,1,2,2,3,4,0,0,0,0,0,0,0,1,3,8,17,33,56,89,-46,25
1,1,1,2,2,3,5,0,0,0,0,0,0,0,1,3,8,17,32,55,87,-52,28
1,1,1,2,3,3,4,0,0,0,0,0,0,0,1,3,7,15,28,47,74,-60,32
1,1,1,2,3,4,5,0,0,0,0,0,0,0,1,3,7,14,26,44,69,-64,34
1,1,1,3,4,5,6,0,0,0,0,0,0,0,1,3,6,11,19,31,48,-96,50
1,1,2,2,2,3,3,0,0,0,0,0,0,0,0,2,6,12,23,38,61,-38,21
1,1,2,2,3,3,3,0,0,0,0,0,0,0,0,2,5,11,20,33,53,-36,20
1,1,2,2,3,3,4,0,0,0,0,0,0,0,0,2,5,10,19,31,49,-40,22
1,1,2,2,3,3,5,0,0,0,0,0,0,0,0,2,5,10,18,30,47,-48,26
1,1,2,2,3,4,5,0,0,0,0,0,0,0,0,2,5,9,17,28,44,-46,25
1,1,2,2,3,5,7,0,0,0,0,0,0,0,0,2,5,9,16,26,40,-64,34
1,1,2,3,3,3,4,0,0,0,0,0,0,0,0,2,4,9,16,26,41,-40,22
1,1,2,3,3,4,4,0,0,0,0,0,0,0,0,2,4,8,15,24,37,-46,25
1,1,2,3,3,4,5,0,0,0,0,0,0,0,0,2,4,8,14,23,36,-48,26
1,1,2,3,3,4,5,0,0,0,0,0,0,0,0,2,4,8,14,23,35,-56,30
1,1,2,3,3,4,7,0,0,0,0,0,0,0,0,2,4,8,14,22,34,-60,32
1,1,2,3,3,5,8,0,0,0,0,0,0,0,0,2,4,8,13,21,32,-72,38
1,1,2,3,4,4,5,0,0,0,0,0,0,0,0,2,4,7,13,21,32,-56,30
1,1,2,3,4,5,5,0,0,0,0,0,0,0,0,2,4,7,12,20,30,-68,36
1,1,2,3,4,5,6,0,0,0,0,0,0,0,0,2,4,7,12,19,30,-60,32
1,1,2,3,4,5,7,0,0,0,0,0,0,0,0,2,4,7,12,19,28,-80,42
1,1,2,4,5,6,7,0,0,0,0,0,0,0,0,2,4,6,10,15,23,-80,42
1,1,3,4,4,5,5,0,0,0,0,0,0,0,0,2,3,5,9,15,22,-54,29
1,1,3,4,4,5,6,0,0,0,0,0,0,0,0,2,3,5,9,14,21,-56,30
1,1,3,4,4,5,9,0,0,0,0,0,0,0,0,2,3,5,9,14,20,-74,39
1,1,3,4,5,5,6,0,0,0,0,0,0,0,0,2,3,5,8,13,20,-62,33
1,1,3,4,5,6,7,0,0,0,0,0,0,0,0,2,3,5,8,12,18,-66,35
1,1,3,4,5,6,7,0,0,0,0,0,0,0,0,2,3,5,8,12,18,-82,43
1,1,3,5,6,7,8,0,0,0,0,0,0,0,0,2,3,5,7,10,15,-82,43
1,1,4,5,6,6,7,0,0,0,0,0,0,0,0,2,3,4,6,9,14,-70,37
1,1,4,5,6,7,8,0,0,0,0,0,0,0,0,2,3,4,6,9,13,-74,39
1,1,4,6,7,8,9,0,0,0,0,0,0,0,0,2,3,4,6,8,11,-88,46
1,1,5,7,8,9,10,0,0,0,0,0,0,0,0,2,3,4,5,7,9,-96,50
1,1,6,8,9,10,11,0,0,0,0,0,0,0,0,2,3,4,5,6,8,-104,54
1,2,2,3,3,4,5,0,0,0,0,0,0,0,-1,1,3,5,9,14,22,-38,21
1,2,2,3,5,7,9,0,0,0,0,0,0,0,-1,1,3,4,7,10,15,-60,32
1,2,3,3,4,4,5,0,0,0,0,0,0,0,-1,1,2,4,7,10,16,-36,20
1,2,3,3,4,5,5,0,0,0,0,0,0,0,-1,1,2,4,6,10,15,-36,20
1,2,3,3,4,5,7,0,0,0,0,0,0,0,-1,1,2,4,6,9,14,-40,22
1,2,3,3,4,5,8,0,0,0,0,0,0,0,-1,1,2,4,6,9,14,-44,24
1,2,3,4,4,5,5,0,0,0,0,0,0,0,-1,1,2,3,6,9,13,-36,20
1,2,3,4,4,5,7,0,0,0,0,0,0,0,-1,1,2,3,6,8,12,-44,24
1,2,3,4,5,5,6,0,0,0,0,0,0,0,-1,1,2,3,5,8,12,-44,24
1,2,3,4,5,5,7,0,0,0,0,0,0,0,-1,1,2,3,5,8,11,-42,23
1,2,3,4,5,7,7,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,-52,28
1,2,3,4,5,7,9,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,-50,27
1,2,3,5,5,7,12,0,0,0,0,0,0,0,-1,1,2,3,4,7,9,-62,33
1,2,3,5,7,8,9,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,-70,37
1,2,5,6,7,7,8,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,-50,27
1,2,5,6,7,9,11,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,-56,30
1,3,3,4,5,7,10,0,0,0,0,0,0,0,-1,1,1,3,4,5,8,-46,25
1,3,4,4,5,6,7,0,0,0,0,0,0,0,-1,1,1,2,4,5,7,-36,20
1,3,4,5,5,6,7,0,0,0,0,0,0,0,-1,1,1,2,3,5,7,-38,21
1,3,4,5,6,7,10,0,0,0,0,0,0,0,-1,1,1,2,3,4,6,-42,23
1,3,4,5,7,8,11,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,-52,28
1,3,5,6,7,8,11,0,0,0,0,0,0,0,-1,1,1,2,2,3,5,-44,24
1,4,4,5,6,7,9,0,0,0,0,0,0,0,-1,1,1,1,3,4,5,-38,21
1,4,5,5,6,7,8,0,0,0,0,0,0,0,-1,1,1,1,2,4,5,-36,20
1,5,5,6,7,8,9,0,0,0,0,0,0,0,-1,1,1,1,1,3,4,-36,20
1,5,6,7,8,9,10,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,-36,20
