1,2,6,7,15,0,0,0,0,0,0,0,0,0,-1,1,2,2,3,3,5,88
1,3,3,4,5,0,0,0,0,0,0,0,0,0,-1,1,1,3,4,5,8,40
1,3,4,5,6,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,6,42
1,3,4,5,7,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,45
1,3,4,5,8,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,48
1,3,4,5,12,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,63
1,3,4,7,10,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,57
1,3,4,7,14,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,72
1,3,4,10,13,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,74
1,3,4,10,17,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,90
1,3,4,11,18,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,97
1,3,4,14,21,0,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,120
1,3,5,6,7,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,5,45
1,3,5,11,14,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,4,74
1,3,5,11,19,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,4,92
1,3,5,16,24,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,4,126
1,3,5,7,8,0,0,0,0,0,0,0,0,0,-1,1,1,2,2,2,4,48
1,4,5,6,9,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,45
1,4,5,6,15,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,62
1,4,5,7,9,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,46
1,4,5,7,16,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,65
1,4,5,13,22,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,91
1,4,5,18,27,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,120
1,4,6,7,11,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,2,3,49
1,4,6,7,17,0,0,0,0,0,0,0,0,0,-1,1,1,1,2,2,3,65
1,5,6,7,9,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,42
1,5,6,8,11,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,46
1,5,6,8,19,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,64
1,5,6,22,33,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,120
1,5,7,8,20,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,2,64
1,7,8,9,12,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,42
1,7,8,10,25,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,63
1,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,20,49,99,176,286,20
1,1,1,1,1,2,0,0,0,0,0,0,0,0,3,5,16,38,76,134,217,22
1,1,1,1,2,2,0,0,0,0,0,0,0,0,2,4,12,27,53,92,148,27
1,1,1,1,2,3,0,0,0,0,0,0,0,0,2,4,11,25,48,83,133,31
1,1,1,2,2,2,0,0,0,0,0,0,0,0,1,3,9,19,37,63,101,26
1,1,1,2,2,3,0,0,0,0,0,0,0,0,1,3,8,17,32,54,86,32
1,1,1,2,3,3,0,0,0,0,0,0,0,0,1,3,7,15,27,45,71,40
1,1,1,2,3,4,0,0,0,0,0,0,0,0,1,3,7,14,26,43,67,42
1,1,1,2,3,5,0,0,0,0,0,0,0,0,1,3,7,14,25,42,65,46
1,1,1,3,4,5,0,0,0,0,0,0,0,0,1,3,6,11,19,31,47,60
1,1,2,2,2,3,0,0,0,0,0,0,0,0,0,2,6,11,21,34,54,31
1,1,2,2,3,3,0,0,0,0,0,0,0,0,0,2,5,10,18,29,46,31
1,1,2,2,3,4,0,0,0,0,0,0,0,0,0,2,5,9,17,27,42,34
1,1,2,2,3,5,0,0,0,0,0,0,0,0,0,2,5,9,16,26,40,39
1,1,2,3,3,3,0,0,0,0,0,0,0,0,0,2,4,9,15,24,38,32
1,1,2,3,3,4,0,0,0,0,0,0,0,0,0,2,4,8,14,22,34,36
1,1,2,3,3,5,0,0,0,0,0,0,0,0,0,2,4,8,13,21,32,42
1,1,2,3,4,4,0,0,0,0,0,0,0,0,0,2,4,7,13,20,30,41
1,1,2,3,4,5,0,0,0,0,0,0,0,0,0,2,4,7,12,19,29,43
1,1,2,3,4,5,0,0,0,0,0,0,0,0,0,2,4,7,12,19,28,48
1,1,2,3,4,7,0,0,0,0,0,0,0,0,0,2,4,7,12,18,27,51
1,1,2,3,5,5,0,0,0,0,0,0,0,0,0,2,4,7,11,18,26,56
1,1,2,3,5,7,0,0,0,0,0,0,0,0,0,2,4,7,11,17,25,58
1,1,2,3,5,8,0,0,0,0,0,0,0,0,0,2,4,7,11,17,25,60
1,1,2,4,5,6,0,0,0,0,0,0,0,0,0,2,4,6,10,15,23,55
1,1,2,5,7,9,0,0,0,0,0,0,0,0,0,2,4,6,9,13,18,88
1,1,3,4,4,5,0,0,0,0,0,0,0,0,0,2,3,5,9,14,20,43
1,1,3,4,5,5,0,0,0,0,0,0,0,0,0,2,3,5,8,13,19,47
1,1,3,4,5,6,0,0,0,0,0,0,0,0,0,2,3,5,8,12,18,49
1,1,3,4,5,7,0,0,0,0,0,0,0,0,0,2,3,5,8,12,17,59
1,1,3,4,5,9,0,0,0,0,0,0,0,0,0,2,3,5,8,12,17,61
1,1,3,4,7,11,0,0,0,0,0,0,0,0,0,2,3,5,8,11,15,77
1,1,3,5,6,7,0,0,0,0,0,0,0,0,0,2,3,5,7,10,15,59
1,1,4,5,6,6,0,0,0,0,0,0,0,0,0,2,3,4,6,9,14,54
1,1,4,5,6,7,0,0,0,0,0,0,0,0,0,2,3,4,6,9,13,56
1,1,4,5,6,11,0,0,0,0,0,0,0,0,0,2,3,4,6,9,13,72
1,1,4,6,7,8,0,0,0,0,0,0,0,0,0,2,3,4,6,8,11,65
1,1,5,7,8,9,0,0,0,0,0,0,0,0,0,2,3,4,5,7,9,72
1,1,6,8,9,10,0,0,0,0,0,0,0,0,0,2,3,4,5,6,8,79
1,2,2,2,3,3,0,0,0,0,0,0,0,0,-1,1,4,6,12,18,29,24
1,2,2,3,3,4,0,0,0,0,0,0,0,0,-1,1,3,5,9,13,21,28
1,2,2,3,4,5,0,0,0,0,0,0,0,0,-1,1,3,4,8,11,17,36
1,2,2,3,5,7,0,0,0,0,0,0,0,0,-1,1,3,4,7,10,15,39
1,2,3,3,4,5,0,0,0,0,0,0,0,0,-1,1,2,4,6,9,14,29
1,2,3,4,4,5,0,0,0,0,0,0,0,0,-1,1,2,3,6,8,12,30
1,2,3,4,5,5,0,0,0,0,0,0,0,0,-1,1,2,3,5,8,11,31
1,2,3,4,5,6,0,0,0,0,0,0,0,0,-1,1,2,3,5,7,11,36
1,2,3,4,5,7,0,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,35
1,2,3,4,5,7,0,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,37
1,2,3,4,5,8,0,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,38
1,2,3,4,7,10,0,0,0,0,0,0,0,0,-1,1,2,3,5,6,9,47
1,2,3,5,5,7,0,0,0,0,0,0,0,0,-1,1,2,3,4,7,9,37
1,2,3,5,7,7,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,43
1,2,3,5,7,8,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,47
1,2,3,5,7,9,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,45
1,2,3,5,7,12,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,51
1,2,3,5,8,13,0,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,56
1,2,3,7,9,11,0,0,0,0,0,0,0,0,-1,1,2,3,4,5,7,59
1,2,4,5,5,6,0,0,0,0,0,0,0,0,-1,1,2,2,4,6,9,33
1,2,4,5,6,7,0,0,0,0,0,0,0,0,-1,1,2,2,4,5,8,38
1,2,5,6,7,8,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,41
1,2,5,6,7,9,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,41
1,2,5,9,11,13,0,0,0,0,0,0,0,0,-1,1,2,2,3,4,5,60
1,2,6,7,8,9,0,0,0,0,0,0,0,0,-1,1,2,2,3,3,5,44
1,3,3,4,5,7,0,0,0,0,0,0,0,0,-1,1,1,3,4,5,8,31
1,3,4,4,5,6,0,0,0,0,0,0,0,0,-1,1,1,2,4,5,7,28
1,3,4,5,6,7,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,6,30
1,3,4,5,6,9,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,6,34
1,3,4,5,7,7,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,32
1,3,4,5,7,8,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,34
1,3,4,5,7,10,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,36
1,3,4,5,7,11,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,38
1,3,4,5,8,11,0,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,39
1,3,4,7,10,17,0,0,0,0,0,0,0,0,-1,1,1,2,3,3,4,52
1,3,5,6,7,8,0,0,0,0,0,0,0,0,-1,1,1,2,2,3,5,32
1,4,4,5,6,7,0,0,0,0,0,0,0,0,-1,1,1,1,3,4,5,28
1,4,5,6,7,8,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,29
1,4,5,6,7,10,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,36
1,4,5,6,9,14,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,4,38
1,4,5,7,9,13,0,0,0,0,0,0,0,0,-1,1,1,1,2,3,3,37
1,4,6,7,8,9,0,0,0,0,0,0,0,0,-1,1,1,1,2,2,3,30
1,5,6,7,9,11,0,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,31
1,6,8,9,10,15,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,2,36
1,8,9,10,12,15,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,30
2,3,4,5,6,7,0,0,0,0,0,0,0,0,-2,0,1,1,2,2,4,18
1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,7,25,63,129,231,377,14
1,1,1,1,1,1,2,0,0,0,0,0,0,0,4,6,21,52,106,189,308,14
1,1,1,1,1,2,2,0,0,0,0,0,0,0,3,5,17,41,83,147,239,15
1,1,1,1,1,2,3,0,0,0,0,0,0,0,3,5,16,39,78,138,224,17
1,1,1,1,2,2,2,0,0,0,0,0,0,0,2,4,13,30,60,105,170,18
1,1,1,1,2,2,3,0,0,0,0,0,0,0,2,4,12,28,55,96,155,21
1,1,1,1,2,3,4,0,0,0,0,0,0,0,2,4,11,25,49,85,136,25
1,1,1,2,2,2,2,0,0,0,0,0,0,0,1,3,10,22,44,76,123,15
1,1,1,2,2,2,3,0,0,0,0,0,0,0,1,3,9,20,39,67,108,19
1,1,1,2,2,3,3,0,0,0,0,0,0,0,1,3,8,18,34,58,93,24
1,1,1,2,2,3,4,0,0,0,0,0,0,0,1,3,8,17,33,56,89,25
1,1,1,2,2,3,5,0,0,0,0,0,0,0,1,3,8,17,32,55,87,28
1,1,1,2,3,3,4,0,0,0,0,0,0,0,1,3,7,15,28,47,74,32
1,1,1,2,3,4,5,0,0,0,0,0,0,0,1,3,7,14,26,44,69,34
1,1,1,3,4,5,6,0,0,0,0,0,0,0,1,3,6,11,19,31,48,50
1,1,2,2,2,3,3,0,0,0,0,0,0,0,0,2,6,12,23,38,61,21
1,1,2,2,3,3,3,0,0,0,0,0,0,0,0,2,5,11,20,33,53,20
1,1,2,2,3,3,4,0,0,0,0,0,0,0,0,2,5,10,19,31,49,22
1,1,2,2,3,3,5,0,0,0,0,0,0,0,0,2,5,10,18,30,47,26
1,1,2,2,3,4,5,0,0,0,0,0,0,0,0,2,5,9,17,28,44,25
1,1,2,2,3,5,7,0,0,0,0,0,0,0,0,2,5,9,16,26,40,34
1,1,2,3,3,3,4,0,0,0,0,0,0,0,0,2,4,9,16,26,41,22
1,1,2,3,3,4,4,0,0,0,0,0,0,0,0,2,4,8,15,24,37,25
1,1,2,3,3,4,5,0,0,0,0,0,0,0,0,2,4,8,14,23,36,26
1,1,2,3,3,4,5,0,0,0,0,0,0,0,0,2,4,8,14,23,35,30
1,1,2,3,3,4,7,0,0,0,0,0,0,0,0,2,4,8,14,22,34,32
1,1,2,3,3,5,8,0,0,0,0,0,0,0,0,2,4,8,13,21,32,38
1,1,2,3,4,4,5,0,0,0,0,0,0,0,0,2,4,7,13,21,32,30
1,1,2,3,4,5,5,0,0,0,0,0,0,0,0,2,4,7,12,20,30,36
1,1,2,3,4,5,6,0,0,0,0,0,0,0,0,2,4,7,12,19,30,32
1,1,2,3,4,5,7,0,0,0,0,0,0,0,0,2,4,7,12,19,28,42
1,1,2,4,5,6,7,0,0,0,0,0,0,0,0,2,4,6,10,15,23,42
1,1,3,4,4,5,5,0,0,0,0,0,0,0,0,2,3,5,9,15,22,29
1,1,3,4,4,5,6,0,0,0,0,0,0,0,0,2,3,5,9,14,21,30
1,1,3,4,4,5,9,0,0,0,0,0,0,0,0,2,3,5,9,14,20,39
1,1,3,4,5,5,6,0,0,0,0,0,0,0,0,2,3,5,8,13,20,33
1,1,3,4,5,6,7,0,0,0,0,0,0,0,0,2,3,5,8,12,18,35
1,1,3,4,5,6,7,0,0,0,0,0,0,0,0,2,3,5,8,12,18,43
1,1,3,5,6,7,8,0,0,0,0,0,0,0,0,2,3,5,7,10,15,43
1,1,4,5,6,6,7,0,0,0,0,0,0,0,0,2,3,4,6,9,14,37
1,1,4,5,6,7,8,0,0,0,0,0,0,0,0,2,3,4,6,9,13,39
1,1,4,6,7,8,9,0,0,0,0,0,0,0,0,2,3,4,6,8,11,46
1,1,5,7,8,9,10,0,0,0,0,0,0,0,0,2,3,4,5,7,9,50
1,1,6,8,9,10,11,0,0,0,0,0,0,0,0,2,3,4,5,6,8,54
1,2,2,3,3,4,5,0,0,0,0,0,0,0,-1,1,3,5,9,14,22,21
1,2,2,3,5,7,9,0,0,0,0,0,0,0,-1,1,3,4,7,10,15,32
1,2,3,3,4,4,5,0,0,0,0,0,0,0,-1,1,2,4,7,10,16,20
1,2,3,3,4,5,5,0,0,0,0,0,0,0,-1,1,2,4,6,10,15,20
1,2,3,3,4,5,7,0,0,0,0,0,0,0,-1,1,2,4,6,9,14,22
1,2,3,3,4,5,8,0,0,0,0,0,0,0,-1,1,2,4,6,9,14,24
1,2,3,4,4,5,5,0,0,0,0,0,0,0,-1,1,2,3,6,9,13,20
1,2,3,4,4,5,7,0,0,0,0,0,0,0,-1,1,2,3,6,8,12,24
1,2,3,4,5,5,6,0,0,0,0,0,0,0,-1,1,2,3,5,8,12,24
1,2,3,4,5,5,7,0,0,0,0,0,0,0,-1,1,2,3,5,8,11,23
1,2,3,4,5,7,7,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,28
1,2,3,4,5,7,9,0,0,0,0,0,0,0,-1,1,2,3,5,7,10,27
1,2,3,5,5,7,12,0,0,0,0,0,0,0,-1,1,2,3,4,7,9,33
1,2,3,5,7,8,9,0,0,0,0,0,0,0,-1,1,2,3,4,6,8,37
1,2,5,6,7,7,8,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,27
1,2,5,6,7,9,11,0,0,0,0,0,0,0,-1,1,2,2,3,4,6,30
1,3,3,4,5,7,10,0,0,0,0,0,0,0,-1,1,1,3,4,5,8,25
1,3,4,4,5,6,7,0,0,0,0,0,0,0,-1,1,1,2,4,5,7,20
1,3,4,5,5,6,7,0,0,0,0,0,0,0,-1,1,1,2,3,5,7,21
1,3,4,5,6,7,10,0,0,0,0,0,0,0,-1,1,1,2,3,4,6,23
1,3,4,5,7,8,11,0,0,0,0,0,0,0,-1,1,1,2,3,4,5,28
1,3,5,6,7,8,11,0,0,0,0,0,0,0,-1,1,1,2,2,3,5,24
1,4,4,5,6,7,9,0,0,0,0,0,0,0,-1,1,1,1,3,4,5,21
1,4,5,5,6,7,8,0,0,0,0,0,0,0,-1,1,1,1,2,4,5,20
1,5,5,6,7,8,9,0,0,0,0,0,0,0,-1,1,1,1,1,3,4,20
1,5,6,7,8,9,10,0,0,0,0,0,0,0,-1,1,1,1,1,2,3,20
